HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,NumNRSelected
341YLJU22MFY65PAYOK7G8HNN67I23,3VAR3R6G1UHMBQ0W22CEYGM0BT2O8B,A1VMPZVVVZUCS4,2021-09-14T17:39:42,TUESDAY,1.63166E+12,1.63166E+12,822,13.7,8.339,0, summer art projects, , Parenting, clueweb09-en0011-83-11646,FALSE, clueweb09-en0010-16-02556,FALSE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0004-76-27352,FALSE, clueweb09-en0002-48-19461,FALSE, nr-clueweb09-en0002-68-22147,FALSE, clueweb09-en0011-42-21833,TRUE, clueweb09-en0011-42-21932,FALSE, clueweb09-en0011-83-11645,FALSE, clueweb09-en0004-40-43189,TRUE, clueweb09-en0008-09-13837,TRUE, clueweb09-en0002-48-19429,TRUE, nr-clueweb09-en0005-61-20570,FALSE,4,0
3G5RUKN2FGJ1KQL0GDCEV3LIFBBN9G,3CP1TO84PYHPH1SPH67EFJ968Y225E,A1FNNL4YJGBU8U,2021-09-14T17:27:44,TUESDAY,1.63165E+12,1.63166E+12,182,3.033333333,158.811,0, Cleveland college, , Education, clueweb09-enwp03-35-00180,TRUE, clueweb09-en0003-01-17692,FALSE, random-clueweb09-en0002-63-12795,FALSE, clueweb09-en0005-58-34121,FALSE, clueweb09-en0006-48-16338,FALSE, nr-clueweb09-en0003-01-17626,FALSE, clueweb09-en0003-01-17733,FALSE, clueweb09-enwp00-55-10948,TRUE, clueweb09-en0010-62-22568,FALSE, clueweb09-en0006-48-16796,TRUE, clueweb09-en0009-18-38509,TRUE, clueweb09-en0005-58-34112,FALSE, nr-clueweb09-en0009-37-33694,FALSE,4,0
3G5RUKN2FGJ1KQL0GDCEV3LIFBBN9G,3WT783CTPGX44Z10F9NXUIIKUL2BCY,A1J3ON3YLGJAM6,2021-09-14T17:30:30,TUESDAY,1.63166E+12,1.63166E+12,50,0.833333333,17.05,0, New movies, , Entertainment, random-clueweb09-en0008-31-37861,FALSE, nr-clueweb09-en0002-50-05306,FALSE, clueweb09-en0004-98-04206,FALSE, clueweb09-en0006-44-10116,TRUE, clueweb09-en0002-80-00876,TRUE, clueweb09-en0008-06-35828,FALSE, clueweb09-en0007-79-18185,TRUE, clueweb09-en0005-00-08197,FALSE, clueweb09-en0005-10-29768,FALSE, clueweb09-en0002-15-01351,FALSE, clueweb09-en0002-80-00705,FALSE, clueweb09-en0007-39-11179,FALSE, nr-clueweb09-en0003-11-26350,FALSE,3,0
3G5RUKN2FGJ1KQL0GDCEV3LIFBBN9G,3TPZPLC3M5SIVT6R5LUXWZJF5C3P3Y,A1E77HZO63E334,2021-09-14T17:28:17,TUESDAY,1.63165E+12,1.63166E+12,354,5.9,203.762,0, mint julip recipe, , Food &amp; Drink, clueweb09-en0003-30-34672,FALSE, clueweb09-en0001-46-04766,TRUE, clueweb09-en0008-97-11048,FALSE, clueweb09-en0011-83-10336,FALSE, random-clueweb09-en0000-21-15033,FALSE, clueweb09-en0003-75-09819,FALSE, nr-clueweb09-en0005-46-41636,FALSE, clueweb09-en0002-88-31298,FALSE, clueweb09-en0010-22-40568,FALSE, clueweb09-en0002-87-28795,FALSE, clueweb09-en0001-33-26044,FALSE, clueweb09-enwp01-49-01735,TRUE, nr-clueweb09-en0002-62-09330,FALSE,2,0
3G5RUKN2FGJ1KQL0GDCEV3LIFBBN9G,3HMIGG0U4QMY544Y8PLC07K2P3Y8Y3,A2JP9IKRHNLRPI,2021-09-14T17:27:05,TUESDAY,1.63165E+12,1.63166E+12,471,7.85,453.401,0, Easiest fish to take care of, , Pets, clueweb09-en0010-30-03913,FALSE, clueweb09-en0005-47-29192,FALSE, clueweb09-en0008-67-02265,FALSE, nr-clueweb09-en0001-23-13815,FALSE, clueweb09-en0000-72-11839,FALSE, clueweb09-en0005-47-29210,FALSE, clueweb09-en0008-03-29538,TRUE, random-clueweb09-en0002-63-12795,FALSE, clueweb09-en0005-00-03695,TRUE, clueweb09-en0007-70-12837,TRUE, clueweb09-en0006-09-41254,FALSE, clueweb09-en0002-19-11098,FALSE, nr-clueweb09-en0005-11-03820,FALSE,3,0
3G5RUKN2FGJ1KQL0GDCEV3LIFBBN9G,3KXIR214I9W7LIOP31O4AR3S82A24C,A2UI8O9F6DRQR1,2021-09-14T17:37:26,TUESDAY,1.63166E+12,1.63166E+12,37,0.616666667,14.088,0, gas powered vehicles, , Travel, clueweb09-en0005-08-38231,FALSE, clueweb09-en0007-33-06969,TRUE, clueweb09-en0009-56-14547,FALSE, clueweb09-en0007-25-00624,FALSE, clueweb09-en0007-33-06980,TRUE, clueweb09-en0006-77-35905,TRUE, random-clueweb09-en0003-33-30335,FALSE, clueweb09-en0003-86-09872,TRUE, clueweb09-en0007-25-00623,FALSE, nr-clueweb09-en0010-83-27573,FALSE, clueweb09-en0008-84-11576,FALSE, clueweb09-en0001-44-14532,FALSE, nr-clueweb09-en0003-47-20277,FALSE,4,0
3VGZ74AYUKWX8WBH5T9A79DTKKSGCI,3OUYGIZWRCEME17UMYCEU1L820JP03,A1E77HZO63E334,2021-09-14T17:28:12,TUESDAY,1.63165E+12,1.63166E+12,215,3.583333333,183.913,0, microsoft zune for sale, , Technology, clueweb09-enwp01-97-19762,TRUE, clueweb09-en0007-53-19734,FALSE, clueweb09-en0009-30-31166,FALSE, clueweb09-en0005-82-13215,TRUE, clueweb09-en0001-87-15103,FALSE, nr-clueweb09-en0008-70-38310,TRUE, clueweb09-en0010-73-24510,FALSE, clueweb09-en0006-43-27652,FALSE, clueweb09-en0003-83-22292,FALSE, clueweb09-en0008-52-42501,FALSE, random-clueweb09-en0006-26-18498,FALSE, clueweb09-en0011-96-37795,FALSE, nr-clueweb09-en0010-82-15111,FALSE,2,1
3VGZ74AYUKWX8WBH5T9A79DTKKSGCI,3TPZPLC3M5SIVT6R5LUXWZJF5C33PC,A2JP9IKRHNLRPI,2021-09-14T17:27:02,TUESDAY,1.63165E+12,1.63166E+12,365,6.083333333,343.768,0, Art museums in Chicago, , Arts, clueweb09-en0005-68-03179,TRUE, clueweb09-en0006-30-29758,FALSE, clueweb09-en0011-45-01771,FALSE, clueweb09-en0007-81-20720,TRUE, clueweb09-enwp01-24-02333,TRUE, nr-clueweb09-en0000-33-18665,FALSE, clueweb09-enwp01-26-15145,FALSE, clueweb09-en0001-98-00825,TRUE, clueweb09-en0000-97-11698,FALSE, clueweb09-en0004-39-07137,TRUE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0011-95-36486,FALSE, nr-clueweb09-en0000-98-25931,FALSE,5,0
3VGZ74AYUKWX8WBH5T9A79DTKKSGCI,33CKWXB73O0J4Y9AXF5O7AMK4CL11G,A1J3ON3YLGJAM6,2021-09-14T17:33:33,TUESDAY,1.63166E+12,1.63166E+12,53,0.883333333,14.206,0, How to get a girlfriend, , Relationships, clueweb09-en0003-83-24455,FALSE, clueweb09-en0011-47-18375,FALSE, clueweb09-en0009-42-21348,FALSE, nr-clueweb09-en0000-81-30465,FALSE, clueweb09-en0009-42-21523,FALSE, clueweb09-en0007-43-13630,TRUE, clueweb09-en0006-57-16096,TRUE, clueweb09-en0011-06-05009,FALSE, clueweb09-en0005-79-29368,FALSE, clueweb09-en0003-37-16859,FALSE, random-clueweb09-en0006-35-27399,FALSE, clueweb09-en0006-69-34413,FALSE, nr-clueweb09-en0004-02-27210,TRUE,2,1
3VGZ74AYUKWX8WBH5T9A79DTKKSGCI,31Z0PCVWUPVYO40LOE67EQWSZHA7TQ,A1FNNL4YJGBU8U,2021-09-14T17:27:55,TUESDAY,1.63165E+12,1.63166E+12,549,9.15,360.808,0, best college in california, , Education, clueweb09-enwp00-54-15297,TRUE, clueweb09-en0006-04-26483,TRUE, clueweb09-enwp01-87-06494,FALSE, clueweb09-en0006-04-27484,FALSE, clueweb09-en0005-95-11657,TRUE, clueweb09-en0004-16-33543,TRUE, clueweb09-en0005-09-19053,TRUE, clueweb09-en0005-04-00254,FALSE, nr-clueweb09-enwp03-36-11921,TRUE, clueweb09-en0003-37-12501,FALSE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0000-68-18153,TRUE, nr-clueweb09-en0004-64-26103,TRUE,6,2
3VGZ74AYUKWX8WBH5T9A79DTKKSGCI,3SITXWYCN0PS7XCV65JK8V3UV3SBX2,A2UI8O9F6DRQR1,2021-09-14T17:38:03,TUESDAY,1.63166E+12,1.63166E+12,35,0.583333333,10.944,0, breakup, , Relationships, clueweb09-en0001-49-13991,TRUE, clueweb09-en0001-49-13992,TRUE, clueweb09-en0005-33-31560,TRUE, clueweb09-en0010-95-21520,FALSE, random-clueweb09-en0009-06-35915,FALSE, clueweb09-en0008-59-27421,FALSE, clueweb09-en0005-38-08662,FALSE, clueweb09-en0005-10-00834,FALSE, clueweb09-en0001-16-23724,TRUE, clueweb09-en0000-13-05396,FALSE, nr-clueweb09-en0001-76-08386,FALSE, clueweb09-en0007-43-02224,FALSE, nr-clueweb09-en0001-76-19864,FALSE,4,0
3B9J25CZ39T0Y1K80T3RWNWW8VMSCE,3SLE99ER0STHCSCA7N755GJ533MZBJ,A1FNNL4YJGBU8U,2021-09-14T17:27:43,TUESDAY,1.63165E+12,1.63165E+12,73,1.216666667,57.613,0, best cars to buy your kid, , Parenting, random-clueweb09-en0003-07-27095,FALSE, clueweb09-en0005-48-12280,FALSE, nr-clueweb09-en0005-03-24932,FALSE, clueweb09-en0002-89-03132,FALSE, clueweb09-en0006-35-05231,FALSE, clueweb09-en0004-55-22398,FALSE, clueweb09-en0000-02-28132,TRUE, clueweb09-en0000-59-13444,TRUE, clueweb09-en0005-14-14468,FALSE, clueweb09-en0008-78-20671,FALSE, clueweb09-en0009-62-29560,FALSE, clueweb09-en0007-48-00330,FALSE, nr-clueweb09-en0004-19-18037,FALSE,2,0
3B9J25CZ39T0Y1K80T3RWNWW8VMSCE,3B837J3LDTC7RN7L8SZN92R6YAQRSK,A1E77HZO63E334,2021-09-14T17:28:13,TUESDAY,1.63165E+12,1.63166E+12,265,4.416666667,200.174,0, adam dunn, , Sports, clueweb09-en0006-04-37988,FALSE, clueweb09-en0005-11-25014,FALSE, clueweb09-enwp03-18-05904,FALSE, clueweb09-enwp00-12-10405,TRUE, random-clueweb09-en0009-64-30845,FALSE, clueweb09-en0003-30-11383,FALSE, clueweb09-en0002-00-08056,FALSE, nr-clueweb09-en0003-72-35057,FALSE, clueweb09-en0000-81-20957,FALSE, clueweb09-en0006-68-16632,FALSE, clueweb09-en0010-53-29082,FALSE, clueweb09-en0010-65-09921,FALSE, nr-clueweb09-enwp00-95-12333,FALSE,1,0
3B9J25CZ39T0Y1K80T3RWNWW8VMSCE,3QJOXOW4XO7FKOPB2PJ1YMTHRWKEMK,A1J3ON3YLGJAM6,2021-09-14T17:34:26,TUESDAY,1.63166E+12,1.63166E+12,70,1.166666667,17.318,0, Best Nintendo games, , Technology, clueweb09-en0010-80-19815,FALSE, random-clueweb09-en0005-94-21396,FALSE, clueweb09-en0009-51-13752,FALSE, clueweb09-en0009-34-31573,FALSE, clueweb09-en0008-95-11511,FALSE, clueweb09-en0010-25-07328,FALSE, clueweb09-en0005-86-11793,TRUE, clueweb09-en0000-31-25343,FALSE, clueweb09-en0004-59-34392,TRUE, nr-clueweb09-en0004-21-00036,FALSE, clueweb09-en0006-50-27807,FALSE, clueweb09-en0010-27-00334,TRUE, nr-clueweb09-en0007-06-34549,FALSE,3,0
3B9J25CZ39T0Y1K80T3RWNWW8VMSCE,3H7XDTSHKH799EFGCMFC7NGK2EDWGA,A1YSYI926BBOHW,2021-09-14T17:37:08,TUESDAY,1.63166E+12,1.63166E+12,47,0.783333333,18.925,0, Strongest economies in south America, , Economy &amp; Finance, clueweb09-en0001-41-18267,TRUE, clueweb09-en0010-88-00743,FALSE, random-clueweb09-en0007-00-09110,FALSE, clueweb09-en0007-22-30593,FALSE, clueweb09-en0004-97-15434,FALSE, clueweb09-en0001-00-00028,FALSE, clueweb09-en0006-90-13493,FALSE, clueweb09-en0011-05-26522,FALSE, nr-clueweb09-en0001-63-14324,FALSE, clueweb09-en0006-63-28644,FALSE, clueweb09-en0006-33-34894,FALSE, clueweb09-en0001-51-30118,FALSE, nr-clueweb09-en0006-52-11361,FALSE,1,0
3B9J25CZ39T0Y1K80T3RWNWW8VMSCE,3ZV9H2YQQIN8F23SH78SOTRBY95W3Z,A2JP9IKRHNLRPI,2021-09-14T17:27:13,TUESDAY,1.63165E+12,1.63166E+12,1196,19.93333333,1163.122,0, Will Apple make a tablet form of the iPhone?, , Technology, clueweb09-en0008-48-28176,FALSE, nr-clueweb09-en0011-95-35977,FALSE, random-clueweb09-en0002-63-12795,FALSE, clueweb09-en0001-46-30659,FALSE, clueweb09-en0009-46-27884,TRUE, clueweb09-en0004-42-25784,FALSE, clueweb09-en0003-74-20191,TRUE, clueweb09-en0009-45-00587,FALSE, clueweb09-en0008-97-28542,TRUE, clueweb09-en0011-96-28722,FALSE, clueweb09-en0004-43-01964,FALSE, clueweb09-en0009-88-32722,FALSE, nr-clueweb09-en0009-35-05030,FALSE,3,0
3WJGKMRWWMPUWC1Q33821OAW7SCDC5,32KTQ2V7RIVYPSYUUE3F68S60Z2M9G,A1E77HZO63E334,2021-09-14T17:28:06,TUESDAY,1.63165E+12,1.63166E+12,117,1.95,102.81,0, how to attract a cougar, , Relationships, clueweb09-en0002-80-20139,FALSE, clueweb09-en0000-39-14924,FALSE, clueweb09-en0002-59-19706,FALSE, random-clueweb09-en0000-87-03924,FALSE, clueweb09-en0003-02-22570,FALSE, clueweb09-en0006-12-13276,FALSE, clueweb09-en0004-45-08200,FALSE, nr-clueweb09-enwp03-06-19367,FALSE, clueweb09-en0004-59-21534,FALSE, clueweb09-en0005-09-06361,FALSE, clueweb09-en0002-29-14243,FALSE, clueweb09-en0009-10-32100,FALSE, nr-clueweb09-en0004-50-39935,FALSE,0,0
3WJGKMRWWMPUWC1Q33821OAW7SCDC5,3VSOLARPKGPX36QKOWY0A9J008L93N,A2JP9IKRHNLRPI,2021-09-14T17:27:11,TUESDAY,1.63165E+12,1.63166E+12,575,9.583333333,537.629,0, How to learn needlepoint, , Crafts &amp; Hobbies, clueweb09-en0002-00-14396,FALSE, clueweb09-en0010-61-19179,TRUE, clueweb09-en0006-38-00392,FALSE, clueweb09-en0008-81-36024,FALSE, clueweb09-en0006-50-25789,TRUE, clueweb09-en0002-00-14473,FALSE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-en0006-50-27426,TRUE, nr-clueweb09-en0002-00-14458,FALSE, clueweb09-en0005-80-03689,FALSE, clueweb09-en0009-34-19803,FALSE, clueweb09-en0005-61-17486,FALSE, nr-clueweb09-en0003-17-15987,FALSE,3,0
3WJGKMRWWMPUWC1Q33821OAW7SCDC5,3LEP4MGT3LGE9R7EF5I8EO02FLGBD0,A1J3ON3YLGJAM6,2021-09-14T17:37:36,TUESDAY,1.63166E+12,1.63166E+12,75,1.25,25.983,0, Best store for quality cheap clothes, , Shopping, clueweb09-en0004-02-16027,FALSE, clueweb09-en0001-62-04433,FALSE, clueweb09-en0004-55-00950,TRUE, nr-clueweb09-en0000-51-29836,FALSE, clueweb09-en0003-83-08466,FALSE, clueweb09-en0004-55-00956,TRUE, clueweb09-en0010-51-09589,FALSE, clueweb09-en0003-12-17769,TRUE, clueweb09-en0011-83-09577,FALSE, clueweb09-en0002-70-17768,FALSE, random-clueweb09-en0000-87-03924,FALSE, clueweb09-en0004-51-36165,FALSE, nr-clueweb09-en0003-33-00863,FALSE,3,0
3WJGKMRWWMPUWC1Q33821OAW7SCDC5,3LEIZ60CDOFYOZXD93T9EAOFF3JZ99,A1FNNL4YJGBU8U,2021-09-14T17:27:41,TUESDAY,1.63165E+12,1.63166E+12,733,12.21666667,11.978,0, colleges in colorado, , Education, clueweb09-en0007-07-08260,TRUE, nr-clueweb09-en0007-20-12189,TRUE, clueweb09-en0001-44-10623,TRUE, clueweb09-en0004-62-08945,FALSE, clueweb09-en0002-27-25724,TRUE, clueweb09-enwp00-49-04289,TRUE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-enwp00-43-11779,TRUE, clueweb09-en0007-07-06459,TRUE, clueweb09-en0008-04-33042,TRUE, clueweb09-en0001-59-02829,TRUE, clueweb09-en0011-11-07831,TRUE, nr-clueweb09-en0004-79-18040,TRUE,9,2
3WJGKMRWWMPUWC1Q33821OAW7SCDC5,3LQ8PUHQFQ858FQM7BTFRWJD23THIO,A1VMPZVVVZUCS4,2021-09-14T17:38:30,TUESDAY,1.63166E+12,1.63166E+12,602,10.03333333,7.776,0, pregnant yoga, , Health &amp; Wellness, nr-clueweb09-en0009-58-24641,FALSE, clueweb09-en0010-83-31998,TRUE, clueweb09-en0008-35-39493,TRUE, clueweb09-en0009-82-10435,TRUE, clueweb09-en0007-61-18665,TRUE, clueweb09-en0002-75-21376,TRUE, clueweb09-en0005-40-32238,TRUE, clueweb09-en0006-52-17311,FALSE, clueweb09-en0005-98-32962,FALSE, clueweb09-en0002-27-24937,TRUE, clueweb09-en0004-54-33474,FALSE, random-clueweb09-en0005-94-21396,FALSE, nr-clueweb09-en0006-36-21009,FALSE,7,0
32L724R86P0UYCQG0MVJCLPGYGZPIX,3OLF68YTNEH6O1GI0XD27DJH9G8AFC,A1E77HZO63E334,2021-09-14T17:28:10,TUESDAY,1.63165E+12,1.63166E+12,256,4.266666667,234.614,0, ken griffey, , Sports, clueweb09-enwp01-19-14202,TRUE, random-clueweb09-en0005-85-21121,FALSE, nr-clueweb09-en0007-49-22452,TRUE, clueweb09-enwp00-86-06688,TRUE, clueweb09-en0010-26-28750,FALSE, clueweb09-en0004-38-34415,FALSE, clueweb09-en0002-61-22291,FALSE, clueweb09-en0006-83-07363,FALSE, clueweb09-en0000-51-12009,FALSE, clueweb09-en0004-16-27970,FALSE, clueweb09-en0002-02-13677,FALSE, clueweb09-en0001-55-07473,TRUE, nr-clueweb09-en0000-06-15784,TRUE,3,2
32L724R86P0UYCQG0MVJCLPGYGZPIX,3TXD01ZLD9XG5UXRMLYAGAYKRTR4UU,A1FNNL4YJGBU8U,2021-09-14T17:27:49,TUESDAY,1.63165E+12,1.63166E+12,310,5.166666667,285.475,0, best dog toy, , Pets, clueweb09-en0010-52-27706,TRUE, clueweb09-en0008-90-21337,FALSE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0004-31-01494,TRUE, clueweb09-en0004-31-01493,TRUE, clueweb09-en0004-96-13107,TRUE, clueweb09-en0010-68-14244,TRUE, clueweb09-en0006-90-30470,FALSE, nr-clueweb09-en0006-90-30538,FALSE, clueweb09-en0005-41-01997,TRUE, clueweb09-en0001-10-10428,FALSE, clueweb09-en0001-66-25404,FALSE, nr-clueweb09-en0000-31-09584,FALSE,6,0
32L724R86P0UYCQG0MVJCLPGYGZPIX,3TDXMTX3CGAPBQ65BS2BU5UNTPCI6N,A1J3ON3YLGJAM6,2021-09-14T17:35:37,TUESDAY,1.63166E+12,1.63166E+12,67,1.116666667,29.38,0, How to be the best father, , Parenting, nr-clueweb09-en0008-37-14418,FALSE, clueweb09-en0007-69-04321,TRUE, clueweb09-en0000-30-04581,TRUE, clueweb09-en0010-81-16013,FALSE, clueweb09-en0011-26-30029,FALSE, clueweb09-en0011-83-36972,FALSE, clueweb09-en0004-17-26701,FALSE, clueweb09-en0005-16-14751,TRUE, random-clueweb09-en0009-64-30845,FALSE, clueweb09-en0011-34-16780,FALSE, clueweb09-en0003-26-07475,FALSE, clueweb09-en0005-73-08246,TRUE, nr-clueweb09-en0000-30-04260,FALSE,4,0
32L724R86P0UYCQG0MVJCLPGYGZPIX,34X6J5FLPYEEGJ9V8J19CBQE65EJQY,A1VMPZVVVZUCS4,2021-09-14T17:38:03,TUESDAY,1.63166E+12,1.63166E+12,161,2.683333333,8.988,0, colleges in new york city, , Education, clueweb09-enwp01-29-04275,TRUE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-en0000-49-04697,TRUE, clueweb09-en0006-97-02042,FALSE, clueweb09-en0002-58-22030,TRUE, clueweb09-en0007-07-06092,TRUE, clueweb09-enwp00-41-11994,TRUE, clueweb09-en0001-29-23820,TRUE, clueweb09-en0008-41-27081,TRUE, nr-clueweb09-en0009-44-16259,TRUE, clueweb09-en0005-26-07556,TRUE, clueweb09-en0009-14-21412,FALSE, nr-clueweb09-en0005-26-07558,TRUE,8,2
32L724R86P0UYCQG0MVJCLPGYGZPIX,39KFRKBFISB1QWREF6A8XTA2481YOV,A2JP9IKRHNLRPI,2021-09-14T17:27:16,TUESDAY,1.63165E+12,1.63166E+12,1029,17.15,999.508,0, How to suggest an open relationship?, , Relationships, clueweb09-en0006-57-16109,TRUE, clueweb09-en0001-26-16603,FALSE, clueweb09-en0011-01-05276,FALSE, clueweb09-en0006-33-09032,FALSE, clueweb09-en0011-01-05235,FALSE, clueweb09-en0009-45-11376,FALSE, clueweb09-en0005-22-37283,FALSE, clueweb09-en0006-04-11653,FALSE, random-clueweb09-en0006-35-27399,FALSE, nr-clueweb09-en0009-93-12233,FALSE, clueweb09-en0006-04-17705,FALSE, clueweb09-en0007-58-00972,TRUE, nr-clueweb09-en0000-21-03344,FALSE,2,0
3K1H3NEY8PF7DOHV5P4LRFVB5K4GDI,3NVC2EB65VFC47YSW8QG9QCR9H6Y31,A1J3ON3YLGJAM6,2021-09-14T17:29:20,TUESDAY,1.63165E+12,1.63165E+12,34,0.566666667,11.223,0, iphone, , Technology, clueweb09-en0003-75-20344,FALSE, clueweb09-en0005-00-35794,FALSE, clueweb09-en0007-05-09365,FALSE, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0008-12-09271,TRUE, nr-clueweb09-en0002-61-13483,FALSE, clueweb09-en0002-05-08246,FALSE, clueweb09-en0007-05-10230,FALSE, clueweb09-en0007-70-00499,FALSE, clueweb09-en0001-45-13954,FALSE, clueweb09-en0008-12-09246,TRUE, clueweb09-en0005-00-35678,TRUE, nr-clueweb09-en0004-28-13685,FALSE,3,0
3K1H3NEY8PF7DOHV5P4LRFVB5K4GDI,3VNXK88KKHYHFFS38646T4BJRSE9VK,A1FNNL4YJGBU8U,2021-09-14T17:27:45,TUESDAY,1.63165E+12,1.63166E+12,135,2.25,76.453,0, best state parks, , Recreation, clueweb09-en0003-58-27505,TRUE, clueweb09-en0009-18-36478,TRUE, nr-clueweb09-en0004-03-16007,FALSE, clueweb09-en0000-07-13627,FALSE, clueweb09-en0000-07-13538,FALSE, clueweb09-en0000-60-14020,TRUE, clueweb09-en0001-96-32548,TRUE, clueweb09-en0010-17-20411,TRUE, clueweb09-en0003-58-27327,TRUE, clueweb09-en0009-18-38344,FALSE, clueweb09-en0004-65-20767,FALSE, random-clueweb09-en0006-35-27399,FALSE, nr-clueweb09-en0003-33-14856,FALSE,6,0
3K1H3NEY8PF7DOHV5P4LRFVB5K4GDI,3OLQQLKKNX5PJGJQZS69IU10N2NEJE,A1E77HZO63E334,2021-09-14T17:28:18,TUESDAY,1.63165E+12,1.63166E+12,390,6.5,224.263,0, how to attract strong man, , Relationships, clueweb09-en0010-00-29877,TRUE, clueweb09-en0007-43-28911,FALSE, clueweb09-en0011-17-21722,FALSE, clueweb09-en0004-00-28174,FALSE, nr-clueweb09-en0004-25-30421,FALSE, clueweb09-en0002-35-24572,FALSE, clueweb09-en0008-28-25134,FALSE, clueweb09-en0007-43-28896,FALSE, clueweb09-en0007-02-19053,FALSE, random-clueweb09-en0000-87-03924,FALSE, clueweb09-en0004-17-35859,FALSE, clueweb09-en0009-27-15279,FALSE, nr-clueweb09-en0004-54-22094,FALSE,1,0
3K1H3NEY8PF7DOHV5P4LRFVB5K4GDI,3OS4RQUCREVB7BLA6BDY2O3NRYTBF8,A2JP9IKRHNLRPI,2021-09-14T17:27:15,TUESDAY,1.63165E+12,1.63166E+12,1099,18.31666667,1053.807,0, Will the Chicago Cubs win the World Series?, , Sports, clueweb09-en0003-25-20614,TRUE, clueweb09-en0010-94-21413,FALSE, clueweb09-en0006-67-15164,TRUE, nr-clueweb09-en0006-43-15802,FALSE, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0004-38-31153,FALSE, clueweb09-en0006-45-41444,FALSE, clueweb09-enwp01-20-17688,FALSE, clueweb09-en0003-68-17597,FALSE, clueweb09-en0011-09-27076,FALSE, clueweb09-en0001-23-01680,FALSE, clueweb09-en0007-07-28098,FALSE, nr-clueweb09-en0001-23-34511,FALSE,2,0
3K1H3NEY8PF7DOHV5P4LRFVB5K4GDI,3FTF2T8WLWYUU4S8YG92F6UXY1J9WX,A1VMPZVVVZUCS4,2021-09-14T17:38:26,TUESDAY,1.63166E+12,1.63166E+12,497,8.283333333,21.292,0, ecommerce, , Technology, clueweb09-en0003-26-26369,TRUE, clueweb09-en0001-82-05280,TRUE, clueweb09-en0001-82-05278,FALSE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0001-24-01017,TRUE, clueweb09-en0005-33-29827,FALSE, clueweb09-en0009-89-19208,TRUE, clueweb09-en0006-23-37145,TRUE, nr-clueweb09-en0007-52-32953,TRUE, clueweb09-en0005-33-29828,TRUE, clueweb09-en0005-48-23284,TRUE, clueweb09-en0000-04-30459,TRUE, nr-clueweb09-en0006-57-28859,TRUE,8,2
3OQQD2WO9MMNRNLT2OYCZIMFTK7I3E,3MB8LZR5BK9Y06Z0YZTPW4RXBOPKL7,A1J3ON3YLGJAM6,2021-09-14T17:31:59,TUESDAY,1.63166E+12,1.63166E+12,57,0.95,14.301,0, How to draw cartoons, , Arts, clueweb09-en0004-34-27954,TRUE, clueweb09-en0005-57-01761,FALSE, clueweb09-en0001-83-03850,TRUE, clueweb09-en0003-10-23985,TRUE, clueweb09-en0001-03-19221,TRUE, clueweb09-en0007-58-05973,FALSE, clueweb09-en0001-83-03855,FALSE, nr-clueweb09-en0001-33-24738,FALSE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-en0011-86-13514,FALSE, clueweb09-en0004-65-04623,FALSE, clueweb09-en0008-43-29437,TRUE, nr-clueweb09-en0011-29-20133,FALSE,5,0
3OQQD2WO9MMNRNLT2OYCZIMFTK7I3E,3LUY3GC634G0WC7E7XXN9GVVAEP7PL,A1FNNL4YJGBU8U,2021-09-14T17:27:52,TUESDAY,1.63165E+12,1.63166E+12,424,7.066666667,405.432,0, Best lightbulb for your home, , Home, clueweb09-en0007-81-29932,FALSE, clueweb09-en0004-44-07988,FALSE, clueweb09-en0008-17-15147,FALSE, clueweb09-en0004-44-07984,FALSE, nr-clueweb09-en0003-66-17166,FALSE, clueweb09-en0004-42-26590,FALSE, clueweb09-en0008-77-14980,FALSE, clueweb09-en0008-45-25232,FALSE, clueweb09-en0001-16-14801,TRUE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0004-83-13069,FALSE, clueweb09-en0000-74-03379,FALSE, nr-clueweb09-en0008-26-28799,FALSE,1,0
